base_year_month,day_of_week,age_range,sex,use_count
202012,월요일,19세 이하,남성,1873
202012,월요일,19세 이하,여성,1577
202012,월요일,20대,남성,34947
202012,월요일,20대,여성,27701
202012,월요일,30대,남성,49447
202012,월요일,30대,여성,33260
202012,월요일,40대,남성,59088
202012,월요일,40대,여성,39441
202012,월요일,50대,남성,54989
202012,월요일,50대,여성,33148
202012,월요일,60대,남성,25822
202012,월요일,60대,여성,15869
202012,월요일,70대 이상,남성,9158
202012,월요일,70대 이상,여성,5158
202012,월요일,알수없음,알수없음,68761
202012,일요일,19세 이하,남성,1693
202012,일요일,19세 이하,여성,1340
202012,일요일,20대,남성,35378
202012,일요일,20대,여성,26980
202012,일요일,30대,남성,50301
202012,일요일,30대,여성,32380
202012,일요일,40대,남성,61065
202012,일요일,40대,여성,38567
202012,일요일,50대,남성,56755
202012,일요일,50대,여성,32224
202012,일요일,60대,남성,24119
202012,일요일,60대,여성,14120
202012,일요일,70대 이상,남성,7274
202012,일요일,70대 이상,여성,4137
202012,일요일,알수없음,알수없음,48284
202012,토요일,19세 이하,남성,1918
202012,토요일,19세 이하,여성,1571
202012,토요일,20대,남성,37548
202012,토요일,20대,여성,28900
202012,토요일,30대,남성,54770
202012,토요일,30대,여성,36485
202012,토요일,40대,남성,68021
202012,토요일,40대,여성,44284
202012,토요일,50대,남성,62082
202012,토요일,50대,여성,35713
202012,토요일,60대,남성,26779
202012,토요일,60대,여성,15620
202012,토요일,70대 이상,남성,8743
202012,토요일,70대 이상,여성,4759
202012,토요일,알수없음,알수없음,59787
202012,화요일,19세 이하,남성,2449
202012,화요일,19세 이하,여성,1962
202012,화요일,20대,남성,44305
202012,화요일,20대,여성,35384
202012,화요일,30대,남성,61614
202012,화요일,30대,여성,41370
202012,화요일,40대,남성,74032
202012,화요일,40대,여성,49595
202012,화요일,50대,남성,68194
202012,화요일,50대,여성,41949
202012,화요일,60대,남성,33038
202012,화요일,60대,여성,19571
202012,화요일,70대 이상,남성,11175
202012,화요일,70대 이상,여성,5945
202012,화요일,알수없음,알수없음,88845
202101,공휴일,19세 이하,남성,188
202101,공휴일,19세 이하,여성,164
202101,공휴일,20대,남성,7741
202101,공휴일,20대,여성,5669
202101,공휴일,30대,남성,12132
202101,공휴일,30대,여성,7702
202101,공휴일,40대,남성,14900
202101,공휴일,40대,여성,9226
202101,공휴일,50대,남성,14164
202101,공휴일,50대,여성,8182
202101,공휴일,60대,남성,6142
202101,공휴일,60대,여성,3501
202101,공휴일,70대,남성,1678
202101,공휴일,70대,여성,1022
202101,금요일,19세 이하,남성,1186
202101,금요일,19세 이하,여성,935
202101,금요일,20대,남성,29165
202101,금요일,20대,여성,21719
202101,금요일,30대,남성,43441
202101,금요일,30대,여성,28751
202101,금요일,40대,남성,58759
202101,금요일,40대,여성,38706
202101,금요일,50대,남성,57403
202101,금요일,50대,여성,33875
202101,금요일,60대,남성,27276
202101,금요일,60대,여성,15802
202101,금요일,70대,남성,8564
202101,금요일,70대,여성,4951
202101,목요일,19세 이하,남성,1255
202101,목요일,19세 이하,여성,937
202101,목요일,20대,남성,30190
202101,목요일,20대,여성,22979
202101,목요일,30대,남성,44099
202101,목요일,30대,여성,28967
202101,목요일,40대,남성,58885
202101,목요일,40대,여성,39096
202101,목요일,50대,남성,58131
202101,목요일,50대,여성,35131
202101,목요일,60대,남성,27926
202101,목요일,60대,여성,16324
202101,목요일,70대,남성,9239
202101,목요일,70대,여성,5307
202101,수요일,19세 이하,남성,1388
202101,수요일,19세 이하,여성,1109
202101,수요일,20대,남성,32380
202101,수요일,20대,여성,24494
202101,수요일,30대,남성,46210
202101,수요일,30대,여성,31821
202101,수요일,40대,남성,61833
202101,수요일,40대,여성,42812
202101,수요일,50대,남성,61148
202101,수요일,50대,여성,38032
202101,수요일,60대,남성,30055
202101,수요일,60대,여성,18477
202101,수요일,70대,남성,10727
202101,수요일,70대,여성,6096
202101,월요일,19세 이하,남성,1257
202101,월요일,19세 이하,여성,991
202101,월요일,20대,남성,29906
202101,월요일,20대,여성,23170
202101,월요일,30대,남성,44084
202101,월요일,30대,여성,29361
202101,월요일,40대,남성,58860
202101,월요일,40대,여성,40246
202101,월요일,50대,남성,57967
202101,월요일,50대,여성,36179
202101,월요일,60대,남성,28591
202101,월요일,60대,여성,17632
202101,월요일,70대,남성,9986
202101,월요일,70대,여성,6044
202101,일요일,19세 이하,남성,1073
202101,일요일,19세 이하,여성,850
202101,일요일,20대,남성,29915
202101,일요일,20대,여성,22473
202101,일요일,30대,남성,44892
202101,일요일,30대,여성,29164
202101,일요일,40대,남성,59160
202101,일요일,40대,여성,38723
202101,일요일,50대,남성,59323
202101,일요일,50대,여성,34031
202101,일요일,60대,남성,27597
202101,일요일,60대,여성,15587
202101,일요일,70대,남성,8110
202101,일요일,70대,여성,4795
202101,토요일,19세 이하,남성,1370
202101,토요일,19세 이하,여성,1057
202101,토요일,20대,남성,36588
202101,토요일,20대,여성,28232
202101,토요일,30대,남성,58389
202101,토요일,30대,여성,37446
202101,토요일,40대,남성,77729
202101,토요일,40대,여성,50666
202101,토요일,50대,남성,75337
202101,토요일,50대,여성,43503
202101,토요일,60대,남성,34413
202101,토요일,60대,여성,19517
202101,토요일,70대,남성,10337
202101,토요일,70대,여성,6005
202101,화요일,19세 이하,남성,1259
202101,화요일,19세 이하,여성,965
202101,화요일,20대,남성,30758
202101,화요일,20대,여성,23320
202101,화요일,30대,남성,44082
202101,화요일,30대,여성,29635
202101,화요일,40대,남성,58994
202101,화요일,40대,여성,40883
202101,화요일,50대,남성,58109
202101,화요일,50대,여성,36554
202101,화요일,60대,남성,28750
202101,화요일,60대,여성,17344
202101,화요일,70대,남성,9655
202101,화요일,70대,여성,5873
202102,공휴일,19세 이하,남성,854
202102,공휴일,19세 이하,여성,676
202102,공휴일,20대,남성,28273
202102,공휴일,20대,여성,21848
202102,공휴일,30대,남성,43692
202102,공휴일,30대,여성,28659
202102,공휴일,40대,남성,53313
202102,공휴일,40대,여성,33695
202102,공휴일,50대,남성,49419
202102,공휴일,50대,여성,28570
202102,공휴일,60대,남성,21207
202102,공휴일,60대,여성,12802
202102,공휴일,70대,남성,5613
202102,공휴일,70대,여성,3730
202102,금요일,19세 이하,남성,1156
202102,금요일,19세 이하,여성,1082
202102,금요일,20대,남성,28554
202102,금요일,20대,여성,22458
202102,금요일,30대,남성,37564
202102,금요일,30대,여성,27020
202102,금요일,40대,남성,49656
202102,금요일,40대,여성,34806
202102,금요일,50대,남성,47914
202102,금요일,50대,여성,29345
202102,금요일,60대,남성,22659
202102,금요일,60대,여성,13778
202102,금요일,70대,남성,7704
202102,금요일,70대,여성,4283
202102,목요일,19세 이하,남성,1277
202102,목요일,19세 이하,여성,982
202102,목요일,20대,남성,31280
202102,목요일,20대,여성,23997
202102,목요일,30대,남성,36529
202102,목요일,30대,여성,26299
202102,목요일,40대,남성,48146
202102,목요일,40대,여성,33195
202102,목요일,50대,남성,46850
202102,목요일,50대,여성,29017
202102,목요일,60대,남성,22492
202102,목요일,60대,여성,13745
202102,목요일,70대,남성,7189
202102,목요일,70대,여성,4331
202102,수요일,19세 이하,남성,1773
202102,수요일,19세 이하,여성,1392
202102,수요일,20대,남성,43062
202102,수요일,20대,여성,33704
202102,수요일,30대,남성,50436
202102,수요일,30대,여성,36064
202102,수요일,40대,남성,68232
202102,수요일,40대,여성,45855
202102,수요일,50대,남성,65614
202102,수요일,50대,여성,41942
202102,수요일,60대,남성,32265
202102,수요일,60대,여성,20850
202102,수요일,70대,남성,10985
202102,수요일,70대,여성,6967
202102,월요일,19세 이하,남성,1638
202102,월요일,19세 이하,여성,1210
202102,월요일,20대,남성,39971
202102,월요일,20대,여성,31741
202102,월요일,30대,남성,49639
202102,월요일,30대,여성,35402
202102,월요일,40대,남성,64583
202102,월요일,40대,여성,45100
202102,월요일,50대,남성,62456
202102,월요일,50대,여성,39310
202102,월요일,60대,남성,29413
202102,월요일,60대,여성,18182
202102,월요일,70대,남성,10006
202102,월요일,70대,여성,5947
202102,일요일,19세 이하,남성,1213
202102,일요일,19세 이하,여성,993
202102,일요일,20대,남성,30684
202102,일요일,20대,여성,24341
202102,일요일,30대,남성,42324
202102,일요일,30대,여성,29889
202102,일요일,40대,남성,53537
202102,일요일,40대,여성,36501
202102,일요일,50대,남성,50195
202102,일요일,50대,여성,29529
202102,일요일,60대,남성,21782
202102,일요일,60대,여성,12327
202102,일요일,70대,남성,6421
202102,일요일,70대,여성,3717
202102,토요일,19세 이하,남성,1266
202102,토요일,19세 이하,여성,932
202102,토요일,20대,남성,28687
202102,토요일,20대,여성,23168
202102,토요일,30대,남성,41857
202102,토요일,30대,여성,30955
202102,토요일,40대,남성,54993
202102,토요일,40대,여성,38150
202102,토요일,50대,남성,51807
202102,토요일,50대,여성,30968
202102,토요일,60대,남성,23143
202102,토요일,60대,여성,13555
202102,토요일,70대,남성,7460
202102,토요일,70대,여성,4208
202102,화요일,19세 이하,남성,1697
202102,화요일,19세 이하,여성,1309
202102,화요일,20대,남성,42370
202102,화요일,20대,여성,33358
202102,화요일,30대,남성,50107
202102,화요일,30대,여성,35578
202102,화요일,40대,남성,65822
202102,화요일,40대,여성,46606
202102,화요일,50대,남성,63750
202102,화요일,50대,여성,40784
202102,화요일,60대,남성,31285
202102,화요일,60대,여성,19860
202102,화요일,70대,남성,11149
202102,화요일,70대,여성,6435
202103,공휴일,19세 이하,남성,285
202103,공휴일,19세 이하,여성,258
202103,공휴일,20대,남성,8721
202103,공휴일,20대,여성,8048
202103,공휴일,30대,남성,14872
202103,공휴일,30대,여성,10363
202103,공휴일,40대,남성,16493
202103,공휴일,40대,여성,11172
202103,공휴일,50대,남성,16279
202103,공휴일,50대,여성,9843
202103,공휴일,60대,남성,7272
202103,공휴일,60대,여성,4370
202103,공휴일,70대,남성,2113
202103,공휴일,70대,여성,1196
202103,금요일,19세 이하,남성,1836
202103,금요일,19세 이하,여성,1572
202103,금요일,20대,남성,41007
202103,금요일,20대,여성,35233
202103,금요일,30대,남성,61505
202103,금요일,30대,여성,44584
202103,금요일,40대,남성,72446
202103,금요일,40대,여성,48036
202103,금요일,50대,남성,69464
202103,금요일,50대,여성,43724
202103,금요일,60대,남성,34598
202103,금요일,60대,여성,21511
202103,금요일,70대,남성,11766
202103,금요일,70대,여성,6749
202103,목요일,19세 이하,남성,1664
202103,목요일,19세 이하,여성,1293
202103,목요일,20대,남성,39264
202103,목요일,20대,여성,35141
202103,목요일,30대,남성,56326
202103,목요일,30대,여성,40762
202103,목요일,40대,남성,65826
202103,목요일,40대,여성,43672
202103,목요일,50대,남성,64443
202103,목요일,50대,여성,42518
202103,목요일,60대,남성,33274
202103,목요일,60대,여성,21484
202103,목요일,70대,남성,11188
202103,목요일,70대,여성,6393
202103,수요일,19세 이하,남성,1834
202103,수요일,19세 이하,여성,1484
202103,수요일,20대,남성,40823
202103,수요일,20대,여성,36238
202103,수요일,30대,남성,56843
202103,수요일,30대,여성,40709
202103,수요일,40대,남성,65937
202103,수요일,40대,여성,45205
202103,수요일,50대,남성,65406
202103,수요일,50대,여성,44278
202103,수요일,60대,남성,34295
